name,build_time
t1_c1_5r4s2o,0.689109
t1_c1_5r4s2o,0.699847
t1_c1_5r4s2o,0.689530
t1_c1_5r4s2o,0.699146
t1_c1_5r4s2operm,0.695020
t1_c1_5r4s2operm,0.917159
t1_c1_5r4s2operm,1.083786
t1_c1_5r4s2operm,1.092152
t1_c1_5r4s2operm,1.077245
t1_c1_5r4s2operm,0.792709
t1_c1_5r4s2operm,0.680947
t1_c1_5r4s2operm,0.663724
t1_c1_5r4s2operm,0.683360
t1_c1_5r4s2operm,0.687359
t1_c1_5r4s3o,0.724550
t1_c1_5r4s3o,0.969995
t1_c1_5r4s3o,1.075856
t1_c1_5r4s3o,1.068399
t1_c1_5r4s3o,1.090166
t1_c1_5r4s3o,1.080494
t1_c1_5r4s3o,1.088769
t1_c1_5r4s3o,1.081586
t1_c1_5r4s3o,1.068173
t1_c1_5r4s3o,0.662654
t1_c1_5r4s4o,0.690548
t1_c1_5r4s4o,0.678932
t1_c1_5r4s4o,0.668933
t1_c1_5r4s4o,0.682359
t1_c1_5r4s4o,0.689815
t1_c1_5r4s4o,1.036994
t1_c1_5r4s4o,1.063897
t1_c1_5r4s4o,1.071324
t1_c1_5r4s4o,1.065375
t1_c1_5r4s4o,1.066158
t1_c1_5r7s2o,1.064043
t1_c1_5r7s2o,1.066718
t1_c1_5r7s2o,1.039515
t1_c1_5r7s2o,0.668101
t1_c1_5r7s2o,0.680256
t1_c1_5r7s2o,0.705078
t1_c1_5r7s2o,0.684389
t1_c1_5r7s2o,0.680555
t1_c1_5r7s2o,0.754651
t1_c1_5r7s2o,1.073450
t1_c1_5r8s1o,1.095603
t1_c1_5r8s1o,1.075279
t1_c1_5r8s1o,0.993922
t1_c1_5r8s1o,0.673457
t1_c1_5r8s1o,0.686336
t1_c1_5r8s1o,0.680097
t1_c1_5r8s1o,0.684840
t1_c1_5r8s1o,0.854553
t1_c1_5r8s1o,0.861505
t1_c1_5r8s1o,1.080175
t1_c1_5r8s2o,1.080948
t1_c1_5r8s2o,1.070447
t1_c1_5r8s2o,0.837688
t1_c1_5r8s2o,0.691420
t1_c1_5r8s2o,0.683022
t1_c1_5r8s2o,0.683328
t1_c1_5r8s2o,0.714382
t1_c1_5r8s2o,0.662012
t1_c1_5r8s2o,0.944376
t1_c1_5r8s2o,1.078344
t1_c1_5r8s3o,1.083799
t1_c1_5r8s3o,1.076146
t1_c1_5r8s3o,0.779318
t1_c1_5r8s3o,0.677909
t1_c1_5r8s3o,0.697282
t1_c1_5r8s3o,0.709115
t1_c1_5r8s3o,0.867926
t1_c1_5r8s3o,0.720268
t1_c1_5r8s3o,1.067489
t1_c1_5r8s3o,1.087458
t1_c1_5r8s4o,1.109166
t1_c1_5r8s4o,0.977449
t1_c1_5r8s4o,0.696851
t1_c1_5r8s4o,0.679264
t1_c1_5r8s4o,0.684287
t1_c1_5r8s4o,0.722281
t1_c1_5r8s4o,0.685379
t1_c1_5r8s4o,0.808628
t1_c1_5r8s4o,1.100383
t1_c1_5r8s4o,1.080920
t1_c1_6r15s3o,1.100452
t1_c1_6r15s3o,0.900012
t1_c1_6r15s3o,0.687624
t1_c1_6r15s3o,0.705457
t1_c1_6r15s3o,0.684276
t1_c1_6r15s3o,0.701859
t1_c1_6r15s3o,0.695628
t1_c1_6r15s3o,0.902424
t1_c1_6r15s3o,1.085318
t1_c1_6r15s3o,1.090446
t1_c1_6r16s5o,1.088061
t1_c1_6r16s5o,0.805191
t1_c1_6r16s5o,0.856456
t1_c1_6r16s5o,0.683146
t1_c1_6r16s5o,0.691121
t1_c1_6r16s5o,0.701863
t1_c1_6r16s5o,0.857093
t1_c1_6r16s5o,0.703508
t1_c1_6r16s5o,0.864822
t1_c1_6r16s5o,0.685576
t1_c1_6r2s1o,0.703725
t1_c1_6r2s1o,0.692841
t1_c1_6r2s1o,0.895330
t1_c1_6r2s1o,1.089214
t1_c1_6r2s1o,1.075240
t1_c1_6r2s1o,1.097965
t1_c1_6r2s1o,0.786231
t1_c1_6r2s1o,0.846617
t1_c1_6r2s1o,0.693784
t1_c1_6r2s1o,0.678265
t1_c1_6r2s2o,0.693376
t1_c1_6r2s2o,0.677913
t1_c1_6r2s2o,1.047447
t1_c1_6r2s2o,1.075864
t1_c1_6r2s2o,1.068707
t1_c1_6r2s2o,1.086664
t1_c1_6r2s2o,0.697578
t1_c1_6r2s2o,0.677412
t1_c1_6r2s2o,0.715792
t1_c1_6r2s2o,0.662570
t1_c1_6r2s3o,0.697181
t1_c1_6r2s3o,0.699315
t1_c1_6r2s3o,1.078780
t1_c1_6r2s3o,1.068054
t1_c1_6r2s3o,1.067083
t1_c1_6r2s3o,1.005459
t1_c1_6r2s3o,0.676191
t1_c1_6r2s3o,0.696261
t1_c1_6r2s3o,0.681968
t1_c1_6r2s3o,0.666232
t1_c1_6r2s5o,0.681252
t1_c1_6r2s5o,0.701169
t1_c1_6r2s5o,1.065118
t1_c1_6r2s5o,1.087346
t1_c1_6r2s5o,1.081858
t1_c1_6r2s5o,0.994467
t1_c1_6r2s5o,0.832329
t1_c1_6r2s5o,0.694394
t1_c1_6r2s5o,0.689264
t1_c1_6r2s5o,0.698183
t1_c1_6r3s1o,0.683844
t1_c1_6r3s1o,0.859424
t1_c1_6r3s1o,1.066307
t1_c1_6r3s1o,1.078110
t1_c1_6r3s1o,1.075428
t1_c1_6r3s1o,0.835691
t1_c1_6r3s1o,0.716567
t1_c1_6r3s1o,0.889559
t1_c1_6r3s1o,0.694540
t1_c1_6r3s1o,0.872781
t1_c1_6r3s2o,0.739529
t1_c1_6r3s2o,1.076042
t1_c1_6r3s2o,1.068096
t1_c1_6r3s2o,1.086772
t1_c1_6r3s2o,0.958223
t1_c1_6r3s2o,0.682763
t1_c1_6r3s2o,0.688949
t1_c1_6r3s2o,0.667671
t1_c1_6r3s2o,0.686631
t1_c1_6r3s2o,0.698804
t1_c1_6r3s3o,0.863357
t1_c1_6r3s3o,0.677510
t1_c1_6r3s3o,0.665296
t1_c1_6r3s3o,0.674671
t1_c1_6r3s3o,0.685351
t1_c1_6r3s3o,0.713561
t1_c1_6r3s3o,0.869218
t1_c1_6r3s3o,0.697388
t1_c1_6r3s3o,0.878385
