name,build_time
t2_c1_5r8s1o,0.664806
t2_c1_5r8s1o,0.639817
t2_c1_5r8s1o,0.650677
t2_c1_5r8s2o,1.188080
t2_c1_5r8s2o,1.358192
t2_c1_5r8s2o,1.326760
t2_c1_5r8s3o,0.940058
t2_c1_5r8s3o,0.919094
t2_c1_5r8s3o,0.922527
t2_c1_5r8s4o,0.926211
t2_c1_5r8s4o,0.944866
t2_c1_5r8s4o,0.926792
t2_c1_6r15s3o,1.342373
t2_c1_6r15s3o,1.337369
t2_c1_6r15s3o,1.346184
t2_c1_6r16s5o,1.381498
t2_c1_6r16s5o,1.383459
t2_c1_6r16s5o,1.228427
t2_c1_6r2s1o,0.810681
t2_c1_6r2s1o,0.691954
t2_c1_6r2s1o,0.824663
t2_c1_6r2s2o,0.695720
t2_c1_6r2s2o,0.699725
t2_c1_6r2s2o,0.919283
t2_c1_6r2s3o,0.936969
t2_c1_6r2s3o,0.911298
t2_c1_6r2s3o,0.932575
t2_c1_6r2s5o,1.124144
t2_c1_6r2s5o,0.938210
t2_c1_6r2s5o,1.024837
t2_c1_6r3s1o,0.636845
t2_c1_6r3s1o,0.654645
t2_c1_6r3s1o,0.834858
t2_c1_6r3s2o,0.930510
t2_c1_6r3s2o,0.930041
t2_c1_6r3s2o,1.095915
t2_c1_6r3s3o,0.820324
t2_c1_6r3s3o,0.839526
t2_c1_6r3s3o,0.658182
t2_c1_6r4s1o,0.678591
t2_c1_6r4s1o,0.869393
t2_c1_6r4s1o,0.666792
t2_c1_6r4s2o,0.835035
t2_c1_6r4s2o,0.918568
t2_c1_6r4s2o,0.945861
t2_c1_6r4s2ostride,0.923817
t2_c1_6r4s2ostride,0.943967
t2_c1_6r4s2ostride,0.949184
t2_c1_6r4s3o,1.025743
t2_c1_6r4s3o,0.921956
t2_c1_6r4s3o,0.937659
t2_c1_6r4s5o,1.365754
t2_c1_6r4s5o,1.350734
t2_c1_6r4s5o,1.376835
t2_c1_6r5s1o,0.927730
t2_c1_6r5s1o,0.919838
t2_c1_6r5s1o,0.941963
t2_c1_6r5s2o,0.919515
t2_c1_6r5s2o,0.846665
t2_c1_6r5s2o,0.644632
t2_c1_6r5s3o,0.645150
t2_c1_6r5s3o,0.693602
t2_c1_6r5s3o,0.658293
t2_c1_6r7s3o,1.038353
t2_c1_6r7s3o,1.212610
t2_c1_6r7s3o,1.351589
t2_c1_6r8s2o,0.935606
t2_c1_6r8s2o,0.956843
t2_c1_6r8s2o,0.933379
t2_c1_6r8s3o,0.921123
t2_c1_6r8s3o,0.949400
t2_c1_6r8s3o,0.917203
t2_c1_6r8s5o,1.352614
t2_c1_6r8s5o,1.395887
t2_c1_6r8s5o,1.391016
t2_c1_7r2s6o,1.404437
t2_c1_7r2s6o,1.402509
t2_c1_7r2s6o,1.391355
t2_c1_7r4s6o,1.120083
t2_c1_7r4s6o,1.222938
t2_c1_7r4s6o,1.039054
t2_c1_8r2s7o,1.030500
t2_c1_8r2s7o,1.283479
t2_c1_8r2s7o,1.345836
t2_c1_8r4s7o,1.332893
t2_c1_8r4s7o,1.094080
t2_c1_8r4s7o,1.022245
t2_c1_8r8s7o,0.930485
t2_c1_8r8s7o,1.005238
t2_c1_8r8s7o,1.308131
t2_c1_rect0,1.267529
t2_c1_rect0,1.271760
t2_c1_rect0,1.258259
t2_c1_rect1,1.280969
t2_c1_rect1,1.268452
t2_c1_rect1,1.246053
t2_c2_13r3s12o,1.293336
t2_c2_13r3s12o,0.972067
t2_c2_13r3s12o,1.330468
t2_c2_2r128s1o,1.188603
t2_c2_2r128s1o,1.212438
t2_c2_2r128s1o,1.202542
t2_c2_2r16s1o,1.213265
t2_c2_2r16s1o,1.224419
t2_c2_2r16s1o,1.227004
t2_c2_2r256s1o,1.212253
t2_c2_2r256s1o,0.967866
t2_c2_2r256s1o,0.832467
t2_c2_2r2s1o,0.850101
t2_c2_2r2s1o,0.911697
t2_c2_2r2s1o,0.916512
t2_c2_2r32s1o,1.200644
t2_c2_2r32s1o,1.212947
t2_c2_2r32s1o,1.196469
t2_c2_2r4s1o,1.209133
t2_c2_2r4s1o,1.205762
t2_c2_2r4s1o,1.210677
t2_c2_2r64s1o,1.204362
t2_c2_2r64s1o,1.197135
t2_c2_2r64s1o,1.210294
t2_c2_2r8s1o,1.199207
t2_c2_2r8s1o,1.208482
t2_c2_2r8s1o,1.197811
t2_c2_3r127s1o,1.269804
t2_c2_3r127s1o,1.261240
t2_c2_3r127s1o,1.262785
t2_c2_3r16s1o,1.291171
t2_c2_3r16s1o,1.292040
t2_c2_3r16s1o,0.870451
t2_c2_3r16s2o,0.756858
t2_c2_3r16s2o,0.693920
t2_c2_3r16s2o,0.710954
